,region,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,lat,long,state,target
290,72,955,0,878,2,2.0,1,1,1,0,0,0,0,0,32.8248,-97.4519,43,1
291,67,1125,0,2000,3,2.0,0,0,0,0,0,0,4,2,34.0031,-84.0126,10,1
292,289,925,0,750,1,1.0,0,0,1,0,0,0,2,5,43.1495,-77.5852,34,1
293,302,999,0,1000,2,2.0,1,1,1,0,0,0,4,5,29.8568,-97.949,43,1
294,81,1015,0,488,0,1.0,1,1,0,0,0,0,5,5,41.5918,-93.6124,12,1
295,35,1825,0,500,1,1.0,1,0,1,0,0,0,1,6,42.3472,-71.0629,19,0
296,324,1445,11,1600,3,1.5,1,1,1,0,0,0,5,5,39.8263,-75.0773,31,0
297,114,865,4,1335,3,2.0,1,1,0,0,0,0,4,1,35.4564,-94.3332,2,1
298,395,1000,0,950,3,1.0,1,1,1,0,0,0,0,5,42.5763,-71.8197,19,1
299,323,1550,0,406,0,1.0,0,0,1,0,0,1,0,0,25.7778,-80.1373,9,0
300,56,1650,11,1780,3,2.5,1,1,0,0,0,0,5,1,41.5378,-88.0572,14,0
301,282,1300,0,1600,2,2.0,0,0,0,0,0,0,5,1,44.0966,-103.301,41,0
302,274,1269,0,492,0,1.0,1,1,0,1,1,0,5,1,45.5389,-122.69,37,0
303,208,695,0,985,2,2.0,1,1,1,0,0,0,5,2,26.3145,-98.182,43,1
304,51,2648,0,1340,3,2.0,1,1,0,0,0,0,5,3,32.8513,-79.908,40,0
305,154,1735,0,860,2,2.0,1,1,1,0,0,0,2,2,34.0485,-117.199,4,0
306,211,1250,0,1250,3,1.0,1,1,1,0,0,0,2,5,35.1417,-89.9907,42,0
307,219,1150,0,707,1,1.0,0,0,0,0,0,0,2,2,37.6768,-120.993,4,1
308,4,575,0,1000,2,1.0,1,1,1,0,0,0,0,5,35.0717,-106.57,32,1
309,285,2195,6,3115,4,3.0,0,0,0,0,0,0,4,1,39.5987,-119.693,4,0
310,154,1400,6,1440,3,2.0,0,0,1,0,0,0,4,2,33.7597,-116.905,4,0
311,225,1095,0,650,2,1.0,1,1,1,0,0,0,2,5,47.1194,-119.275,47,1
312,197,969,0,870,1,1.0,1,1,1,0,0,0,4,5,38.2688,-85.7029,17,1
313,147,1900,11,1475,2,2.5,1,1,1,1,1,0,5,1,29.774,-95.5817,43,0
314,245,800,0,900,2,1.0,1,0,1,0,0,0,4,3,41.7957,-73.1258,6,1
315,249,1100,6,1200,3,2.0,1,1,1,0,0,0,4,1,28.8723,-82.3454,9,1
316,75,1400,11,2008,3,2.0,1,1,0,0,0,0,4,1,29.4485,-81.1759,9,0
317,148,1150,0,750,1,1.0,0,0,0,0,0,0,3,5,41.7227,-73.7184,34,1
318,18,1450,0,850,2,1.0,1,1,0,0,0,0,2,0,30.2542,-97.767,43,0
319,79,1695,6,2141,4,2.0,1,1,0,0,0,0,2,5,39.6716,-75.7046,8,0
320,123,1035,0,924,2,2.0,1,1,0,0,0,0,5,0,29.4405,-95.0981,43,1
321,186,995,11,1700,4,3.0,1,1,0,0,0,0,5,5,38.9761,-95.2523,16,1
322,151,779,0,1050,2,1.0,1,1,1,0,0,0,2,5,34.7071,-86.6201,1,1
323,67,1150,0,940,2,1.0,1,1,0,0,0,0,5,6,39.9823,-83.018,35,1
324,67,1069,0,595,1,1.0,1,1,1,0,0,0,5,1,40.0973,-83.0833,35,1
325,3,895,10,952,3,2.0,1,1,1,0,0,0,4,5,43.3048,-73.688,34,1
326,339,1345,0,1168,3,2.0,1,1,1,0,0,0,5,2,47.7089,-116.847,13,0
327,51,995,0,621,1,1.0,1,1,0,1,0,0,4,5,32.8163,-80.0412,40,1
328,297,1800,0,1000,2,1.0,1,1,1,0,0,0,4,5,40.7549,-111.871,44,0
329,221,820,0,960,2,1.0,1,1,1,0,0,0,1,5,41.8738,-84.037,22,1
330,18,1950,6,1360,4,2.0,1,1,1,0,0,0,5,0,30.2799,-97.6779,43,0
331,285,1099,0,850,2,1.0,1,1,0,0,0,0,2,5,39.4957,-119.811,33,1
332,190,699,0,708,1,1.0,1,1,1,0,0,0,4,0,37.9742,-84.4964,17,1
333,67,775,0,640,1,1.0,1,1,1,0,0,0,2,5,40.0928,-82.9934,35,1
334,112,1350,11,1100,2,1.5,0,0,1,0,0,0,4,1,40.3782,-104.724,5,0
335,4,620,0,800,2,1.0,1,0,1,0,0,0,1,5,35.1165,-106.604,32,1
336,268,1100,11,1100,3,1.5,0,1,1,0,0,0,5,2,33.5231,-112.163,3,1
337,199,575,6,814,2,1.0,1,1,1,0,0,0,5,0,37.3616,-79.2294,45,1
338,311,1290,0,750,1,1.0,0,0,1,0,0,0,1,5,47.5682,-122.675,47,0
339,61,733,0,840,1,1.0,1,0,1,0,0,0,1,1,41.6169,-81.5127,35,1
340,255,950,6,1100,0,1.5,1,1,1,0,0,0,4,5,41.4305,-96.4877,12,1
341,255,844,0,900,2,2.0,1,1,1,0,0,0,1,3,41.1497,-95.9099,12,1
342,235,1082,0,1320,3,2.0,1,1,1,0,0,0,4,5,37.0804,-76.4787,45,1
343,262,970,0,636,1,1.0,1,1,1,0,0,0,2,2,33.7277,-116.237,4,1
344,128,1250,4,1700,3,2.0,0,0,1,0,0,0,4,1,43.0142,-85.7724,22,0
345,143,1200,0,300,0,1.0,1,1,0,1,0,1,1,5,39.6615,-106.83,5,1
346,346,999,11,1479,2,1.5,1,1,1,0,0,0,4,0,38.7718,-90.2959,14,1
347,253,639,0,670,1,1.0,1,1,1,0,0,0,5,0,35.4815,-97.4062,36,1
348,324,925,0,500,1,1.0,1,1,1,0,0,0,2,5,39.356,-74.4522,31,1
349,167,1263,0,1236,4,2.0,0,0,1,0,0,0,4,5,46.2246,-119.266,47,0
350,323,1595,0,1000,2,2.0,1,1,1,0,0,0,5,1,25.6385,-80.3901,9,0
351,286,1150,6,900,1,1.0,1,1,0,0,0,0,4,5,41.688,-71.5217,39,1
352,4,985,11,1060,2,1.5,1,1,1,0,0,0,4,5,35.123,-106.55,32,1
353,67,1230,0,807,1,1.0,1,1,0,0,0,0,5,5,32.5651,-84.937,10,0
354,35,1945,6,1100,2,1.0,0,0,1,0,0,0,4,5,42.4129,-71.1407,19,0
355,379,675,6,898,1,1.0,0,0,1,0,0,0,4,5,42.4812,-92.3418,12,1
356,311,1637,0,1130,3,2.0,1,1,0,1,0,0,5,1,47.3535,-122.114,47,0
357,211,1049,0,1350,2,2.0,1,1,1,1,0,0,5,0,35.1421,-89.9446,42,1
358,238,2300,11,1396,3,2.5,0,0,0,0,0,0,5,5,40.6615,-74.5357,31,0
359,346,1025,0,1025,1,1.0,1,1,1,0,0,0,5,5,38.6479,-90.2806,14,1
360,42,950,0,780,2,1.0,1,0,1,0,0,0,1,5,42.8666,-78.7185,34,1
361,196,1600,0,675,1,1.0,0,0,0,0,0,0,2,6,33.77,-118.156,4,0
362,79,940,0,1050,2,1.0,1,1,1,0,0,0,2,5,39.8702,-75.3617,8,1
363,287,951,0,675,1,1.0,1,1,1,0,0,0,2,5,37.6177,-77.4866,45,1
364,253,1050,4,1350,3,2.0,1,1,0,0,0,0,4,1,35.5467,-97.6282,36,1
365,10,1900,6,1250,2,1.5,0,0,1,0,0,0,5,5,38.9149,-76.5424,20,0
366,56,1500,0,900,2,1.0,0,0,1,0,0,0,0,0,41.8973,-87.6557,14,0
367,42,1500,6,1430,3,1.0,0,0,1,0,0,0,2,1,42.9212,-78.732,34,0
368,387,1250,0,630,2,1.0,0,0,0,0,0,0,1,5,42.2762,-72.6573,19,0
369,103,1075,0,1300,3,2.0,1,1,0,1,0,0,5,3,46.8391,-96.8701,23,1
370,215,925,0,1000,1,1.0,1,1,1,0,0,0,1,5,43.0504,-87.9895,48,1
371,192,799,0,768,1,1.0,1,1,1,0,0,0,2,5,40.8271,-96.7083,29,1
372,218,527,0,828,1,1.0,1,1,1,0,0,1,5,0,28.6956,-98.8698,1,1
373,94,875,0,1000,2,1.0,0,0,1,0,0,0,4,5,39.2743,-75.8951,20,1
374,230,1400,0,900,3,1.0,1,1,1,0,0,0,2,5,42.98,-71.4574,30,0
375,340,741,0,1160,3,2.0,1,1,0,0,0,0,1,5,39.8017,-89.7169,14,1
376,35,1675,0,850,1,1.0,1,0,0,0,0,0,1,0,42.5319,-70.9432,19,0
377,190,643,0,939,2,1.0,0,0,1,1,0,0,5,5,37.9955,-84.1796,17,1
378,56,2000,0,1500,2,1.0,1,0,1,0,0,0,5,5,41.9542,-87.7044,14,0
379,398,1300,6,1670,2,2.0,1,1,1,0,0,0,5,1,39.925,-76.5428,38,0
380,118,1358,0,995,1,1.0,1,1,0,0,0,0,5,0,38.2206,-77.4895,45,0
381,119,1195,0,1160,3,2.0,0,0,1,0,0,0,2,2,36.7424,-119.694,4,1
382,185,1354,0,1016,2,2.0,1,1,1,0,0,0,5,2,36.0744,-115.288,33,0
383,63,695,2,1027,2,1.5,1,1,0,0,0,0,5,2,30.6355,-96.3239,43,1
384,359,775,6,760,2,1.0,1,1,1,0,0,0,4,5,41.7059,-83.5552,35,1
385,328,1300,6,1300,4,2.0,0,0,1,0,0,0,5,2,37.3169,-89.5363,24,0
386,174,750,0,800,0,1.0,0,0,0,0,0,0,0,5,43.7585,-91.3578,48,1
387,250,1500,0,1300,2,2.0,0,0,1,0,0,0,5,2,32.0342,-102.081,43,0
388,79,1100,2,1000,2,2.0,0,0,0,0,0,0,5,5,38.7148,-75.1037,8,1
389,321,1395,0,1100,2,1.0,0,0,0,0,0,0,4,5,42.0346,-71.21,19,0
390,152,750,0,700,1,1.0,0,0,0,0,0,0,4,2,32.7897,-115.555,4,1
391,21,725,10,552,2,1.0,1,1,1,0,0,0,4,5,30.3996,-90.8711,18,1
392,272,1620,0,870,1,1.0,0,0,0,0,0,0,5,5,40.6887,-75.1549,38,0
393,81,950,4,952,2,1.0,1,1,1,0,0,0,5,1,41.5409,-93.5995,12,1
394,382,2195,0,1550,4,2.0,0,0,0,1,0,1,5,2,47.8357,-120.056,47,0
395,180,975,11,975,2,2.0,1,1,1,0,0,0,4,6,27.9756,-81.9637,9,1
396,265,995,0,980,2,2.0,1,1,1,0,0,0,4,5,30.3973,-87.2908,9,1
397,82,2057,0,1979,3,2.0,0,0,1,0,1,0,5,1,42.5347,-83.4365,22,0
398,263,1440,0,1050,2,2.0,1,1,1,0,0,0,5,5,30.1687,-85.761,9,0
399,235,940,0,590,1,1.0,1,1,0,0,0,0,2,0,37.3129,-76.7582,45,1
400,286,720,0,1800,3,1.0,0,0,0,0,0,1,1,5,41.8181,-71.4351,39,1
401,141,675,0,700,1,1.0,1,1,0,0,0,0,2,3,46.6029,-112.021,26,1
402,4,667,0,618,1,1.0,1,1,1,0,0,0,5,5,35.0673,-106.533,32,1
403,118,1009,0,674,1,1.0,1,1,0,0,0,0,5,5,38.3563,-77.5109,45,1
404,302,1069,6,1305,3,2.0,1,1,1,0,0,0,4,1,29.9709,-97.8741,43,1
405,196,2609,0,723,1,1.0,0,0,1,0,0,0,0,0,34.157,-118.489,4,0
406,18,1979,0,1155,2,2.0,1,1,1,0,0,0,5,1,30.2617,-97.7588,43,0
407,307,1665,0,1295,3,2.0,1,1,1,0,0,0,5,0,27.3459,-82.4482,9,0
408,317,1025,11,1275,2,1.5,1,1,1,0,0,0,5,1,43.545,-96.6833,41,1
409,223,630,0,944,2,2.0,1,1,1,0,0,0,4,0,32.3791,-86.2053,1,1
410,56,1200,6,900,4,1.0,0,0,1,0,0,0,1,0,42.4648,-88.1178,14,1
411,293,1245,0,627,1,1.0,0,0,1,0,0,0,2,5,38.5574,-121.41,4,0
412,300,2600,6,1143,3,1.0,0,0,0,0,0,0,4,1,32.8255,-116.997,4,0
413,40,1000,6,1034,3,2.0,1,1,1,0,0,0,4,5,25.9611,-97.5316,43,1
414,274,1595,0,446,0,1.0,1,1,0,1,0,0,1,2,45.5245,-122.54,37,0
415,20,1655,0,1208,3,2.0,1,1,1,0,0,0,5,2,39.4761,-76.2514,20,0
416,0,2040,0,510,1,1.0,1,1,1,0,0,0,1,2,37.3891,-122.012,4,0
417,299,1034,0,927,2,2.0,0,0,1,0,0,0,0,0,29.5906,-98.4501,43,1
418,81,1000,6,900,3,1.0,0,0,1,0,0,0,4,5,41.5409,-93.6127,12,1
419,112,1925,0,1258,3,2.0,1,0,0,0,0,0,5,5,40.1524,-105.131,5,0
420,359,895,6,1200,3,1.0,0,0,1,0,0,0,4,5,41.6419,-83.5048,35,1
421,36,2600,11,2208,3,4.0,0,0,0,0,0,0,5,1,40.104,-105.164,5,0
422,202,1000,0,700,2,1.0,1,0,0,0,0,0,2,5,43.6678,-70.2761,21,1
423,21,1340,2,1386,3,2.5,0,0,0,0,0,0,5,5,30.4165,-91.0741,18,0
424,59,1090,0,1100,3,2.0,0,0,1,0,0,0,2,5,39.1423,-84.4838,35,1
425,364,559,0,550,1,1.0,1,1,1,0,0,0,2,5,36.0484,-95.9042,36,1
426,340,1195,6,1500,4,2.0,0,0,1,0,0,0,0,0,37.1968,-93.243,24,1
427,132,1730,0,1093,2,2.0,1,1,0,0,0,0,5,2,34.8593,-82.3861,40,0
428,67,595,0,50,1,1.0,1,1,0,0,0,0,0,0,32.4679,-84.9698,10,1
429,151,1308,0,1377,3,2.0,1,1,1,0,0,0,5,0,34.6862,-86.733,1,0
430,289,0,0,987,2,1.0,1,1,1,0,0,0,1,5,43.1398,-77.5428,34,1
431,234,1900,0,700,1,1.0,1,1,1,0,0,0,1,0,40.7713,-73.9088,34,0
432,157,1100,6,1450,2,2.0,1,1,0,0,0,0,5,3,42.2139,-84.398,22,1
433,148,1195,0,750,1,1.0,1,1,1,0,0,0,0,5,41.7455,-73.8223,34,1
434,47,2175,0,1000,1,1.5,0,0,1,0,0,0,5,1,40.7757,-74.3928,31,0
435,231,1200,0,960,2,1.0,1,0,0,0,0,0,4,6,41.3188,-72.9533,6,1
436,210,1850,6,2766,3,3.0,1,1,0,0,0,0,4,1,42.3862,-123.233,37,0
437,188,1195,11,1600,3,1.5,1,1,1,0,0,0,5,5,40.6545,-75.7417,38,1
438,395,1375,0,850,2,1.0,1,0,1,0,0,0,1,5,42.3467,-71.5488,19,0
439,31,900,2,1586,3,1.5,1,1,1,0,0,0,0,0,39.3558,-86.6597,15,1
440,75,1195,6,1700,4,2.0,1,1,0,0,0,0,0,0,29.231,-81.0154,9,1
441,364,750,6,850,2,1.0,0,0,1,0,0,0,4,5,36.1262,-95.9408,36,1
442,167,880,0,900,2,1.0,1,1,0,0,0,0,2,0,46.3048,-119.288,47,1
443,394,939,6,1679,3,2.5,1,1,1,0,0,0,4,1,36.0367,-80.192,27,1
444,281,1005,0,802,1,1.0,0,0,1,0,0,0,0,0,35.6753,-78.5821,27,1
445,9,1579,0,1100,2,2.0,1,1,0,0,0,0,5,2,42.2485,-83.7623,22,0
446,72,1666,0,1044,2,2.0,1,1,1,0,0,0,0,0,32.9344,-96.8544,43,0
447,111,2470,0,1010,2,2.0,1,1,1,0,0,0,4,0,24.5993,-81.6717,9,0
448,35,2400,0,1300,3,1.0,1,1,0,0,0,0,1,6,42.4227,-71.0865,19,0
449,42,1300,0,700,1,1.0,1,1,0,0,0,1,5,5,42.8953,-78.8769,34,0
450,324,899,0,792,2,1.0,1,0,1,0,0,0,2,5,39.7068,-75.1172,31,1
451,154,1165,0,285,0,1.0,0,0,1,0,0,0,0,0,34.054,-117.775,4,1
452,63,639,0,756,2,1.0,1,1,1,0,0,0,2,0,30.6366,-96.3777,43,1
453,302,0,0,1052,2,2.0,1,1,1,1,0,0,5,0,29.8901,-97.7076,43,1
454,10,1600,2,1175,2,2.0,0,0,0,0,0,0,5,5,38.9655,-76.4895,20,0
455,6,799,0,300,1,1.0,1,1,0,1,0,1,2,5,35.1897,-101.934,43,1
456,85,1600,0,1500,4,1.0,0,0,0,0,0,0,1,6,46.8028,-92.0832,23,0
457,232,1950,4,1950,3,2.0,1,1,0,0,0,0,5,5,30.0035,-90.1217,18,0
458,228,1400,6,2200,3,2.0,0,0,0,0,0,0,5,1,33.5803,-79.0564,40,0
459,232,1115,0,1020,2,1.0,1,1,1,0,0,0,5,5,29.9974,-90.1888,18,1
460,319,1200,4,1000,2,1.0,0,0,0,0,0,0,4,1,48.511,-122.212,47,1
461,206,700,6,720,2,1.0,0,0,0,0,0,0,2,3,43.1618,-93.1865,12,1
462,133,1050,3,1000,2,0.0,1,0,0,0,0,0,5,5,30.3971,-88.9161,25,1
463,340,895,0,1155,3,2.0,0,0,1,0,0,0,5,0,36.6874,-93.217,24,1
464,215,1095,0,1400,3,1.0,1,1,1,0,0,0,1,5,43.0807,-87.8879,48,1
465,105,1325,0,1240,3,2.0,1,1,1,0,0,0,5,0,36.3586,-94.3047,2,0
466,285,1525,0,1007,2,2.0,1,1,0,0,0,0,5,2,39.6116,-119.703,4,0
467,82,1295,0,1212,2,2.0,1,1,1,0,0,0,5,2,42.5205,-83.4348,22,0
468,69,800,0,900,3,2.0,1,1,0,0,1,0,5,1,27.9095,-97.1591,43,1
469,162,1350,6,1450,3,2.0,1,1,1,0,0,0,4,1,36.8016,-94.6287,24,0
470,216,995,0,650,1,1.0,1,0,0,0,0,0,1,5,44.9469,-93.328,23,1
471,59,840,0,749,1,1.0,1,1,1,0,0,0,4,0,39.2636,-84.4696,35,1
472,389,680,0,872,2,2.0,1,1,1,0,0,0,2,5,37.6646,-97.2307,16,1
473,96,670,0,650,2,1.0,1,1,1,0,0,0,2,5,31.7089,-106.329,43,1
474,53,1459,0,822,1,1.0,1,1,0,1,0,0,5,5,38.0073,-78.5138,45,0
475,2,750,6,1000,3,1.0,0,0,0,0,0,0,4,5,41.0531,-81.5227,35,1
476,153,969,0,1006,2,2.0,1,1,1,0,0,0,4,0,39.9357,-86.0555,15,1
477,158,1000,6,1578,4,2.0,1,1,1,0,0,0,0,0,30.3487,-81.7706,27,1
478,196,2150,0,1003,2,2.0,1,1,1,0,0,0,2,2,34.0519,-117.952,4,0
479,56,850,0,800,1,1.0,1,1,1,0,0,0,1,5,42.107,-87.8974,14,1
480,149,1250,6,400,0,1.0,0,1,0,0,0,1,2,6,40.8724,-124.087,4,0
481,280,700,0,980,2,1.0,1,0,1,0,0,0,1,5,41.4791,-90.5669,14,1
482,350,1800,0,761,1,1.0,1,1,1,0,1,0,5,0,37.7534,-121.482,4,0
483,71,1275,2,2039,5,2.5,1,1,1,0,0,0,0,0,40.1186,-76.674,20,0
484,70,1295,0,900,3,1.0,0,0,0,0,0,0,5,5,44.5912,-123.255,37,0
485,200,653,0,900,2,1.0,0,0,1,0,0,0,0,0,32.6292,-83.6322,10,1
486,109,2100,11,1250,2,2.0,0,0,0,0,0,1,5,2,34.1546,-79.88,40,0
487,18,1940,6,1100,3,2.0,1,0,1,0,0,0,4,1,30.3705,-97.9427,43,0
488,285,1695,6,1092,3,2.0,1,1,0,0,0,0,4,5,39.3826,-119.297,4,0
489,217,585,0,1200,4,4.0,1,1,0,0,0,1,5,2,46.8695,-113.992,26,1
490,240,1443,0,871,1,1.0,1,1,0,1,1,0,5,3,40.5207,-105.002,29,0
491,287,760,0,900,2,1.5,1,1,1,0,0,0,2,0,37.476,-77.5123,45,1
492,125,1325,0,729,1,1.0,1,1,1,0,0,0,5,2,38.6969,-121.006,4,0
493,208,682,0,1150,3,2.0,1,1,0,0,0,0,2,2,26.2016,-98.3528,43,1
494,340,1025,6,1682,3,2.0,1,1,1,0,0,0,4,1,37.1538,-93.2821,24,1
495,291,1050,11,1044,3,1.5,0,0,0,0,0,0,5,0,43.2215,-123.35,37,1
496,28,270,0,800,3,1.0,0,0,1,0,0,1,2,0,42.1045,-75.952,34,1
497,218,950,6,1368,2,2.0,0,0,0,0,0,0,4,5,30.305,-87.521,1,1
498,123,900,0,878,2,2.0,1,1,1,0,0,0,0,0,29.51,-95.0317,43,1
499,273,2000,6,2356,4,3.0,0,0,1,0,0,0,0,1,43.0752,-82.6955,22,0
500,137,1600,11,1200,2,2.5,0,0,1,0,0,0,5,2,41.8425,-72.8989,6,0
501,270,939,0,650,1,1.0,1,0,1,0,0,0,2,5,40.4493,-79.9008,38,1
502,0,2390,0,902,2,1.0,0,0,1,0,0,0,2,2,37.5532,-121.986,4,0
503,255,900,0,1108,3,1.0,1,1,0,1,0,0,4,5,41.252,-95.9298,12,1
504,3,1240,0,906,1,1.0,0,0,1,0,0,0,1,5,42.6961,-73.8958,34,0
505,286,1495,4,1250,2,1.5,0,0,0,0,0,0,4,5,41.3901,-71.8269,39,0
506,363,550,0,413,0,1.0,1,1,1,0,0,0,0,0,32.2286,-110.887,3,1
507,81,800,0,900,2,1.5,1,1,1,0,0,0,1,5,41.604,-93.6635,12,1
508,274,1595,0,980,3,1.0,1,1,0,0,0,0,4,1,45.5308,-122.961,37,0
509,317,675,4,900,2,1.0,0,0,1,0,0,0,1,3,43.5473,-96.7413,41,1
510,46,725,0,700,2,1.0,1,0,1,0,0,0,2,3,42.0191,-91.6291,12,1
511,202,1100,10,880,2,2.0,0,0,0,0,0,0,4,0,44.2988,-69.784,21,1
512,66,975,6,1232,3,1.0,0,0,0,0,0,0,0,5,38.944,-92.3146,24,1
513,119,0,0,675,1,1.0,1,1,1,0,0,0,2,2,36.8237,-119.709,4,1
514,5,725,4,1200,3,1.5,0,0,0,0,0,0,4,1,40.2826,-78.8616,38,1
515,246,1250,9,900,1,1.0,0,0,0,0,0,0,1,5,34.3445,-85.0807,10,0
516,304,2625,0,678,1,1.0,1,1,0,0,1,0,5,2,34.4312,-119.872,4,0
517,168,810,0,865,2,1.0,1,1,1,0,0,0,2,6,42.7511,-87.8118,48,1
518,289,845,10,1344,3,2.0,1,1,1,0,0,0,4,5,43.236,-76.7286,34,1
519,314,710,0,820,2,1.0,1,1,1,0,0,0,4,5,32.593,-93.8335,18,1
520,278,775,6,1100,2,1.0,1,1,0,0,0,0,4,5,37.9381,-103.784,5,1
521,99,560,0,915,1,1.0,0,0,0,0,0,0,4,5,42.1999,-79.9405,38,1
522,42,525,0,650,1,1.0,0,0,1,0,0,0,1,0,42.9202,-78.8867,34,1
523,300,2470,0,1000,2,2.0,1,1,1,0,0,0,5,2,33.2001,-117.311,4,0
524,208,1000,6,1250,4,2.0,0,0,1,0,0,0,4,2,26.229,-98.1695,43,1
525,311,1483,0,850,2,1.0,0,0,1,0,0,0,0,0,47.1498,-122.357,47,0
526,346,725,0,635,1,1.0,1,1,1,0,0,0,1,5,38.6203,-90.3128,14,1
527,137,795,0,700,1,1.0,0,0,1,0,0,0,0,6,41.7564,-72.7143,6,1
528,14,725,0,674,1,1.0,1,1,1,0,0,0,2,5,33.9438,-83.4231,10,1
529,274,1740,0,846,2,1.0,1,1,0,1,0,0,1,3,45.51,-122.686,37,0
530,238,1150,6,1000,4,2.0,1,1,1,0,0,0,0,0,41.0004,-74.1025,31,1
531,2,675,4,1225,2,1.0,0,0,1,0,0,0,4,5,41.0467,-81.5258,35,1
532,193,525,10,800,2,1.0,1,1,1,0,0,0,4,5,34.9141,-92.198,2,1
533,122,959,0,750,1,1.0,1,1,1,0,0,0,2,0,29.6349,-82.3583,9,1
534,167,1441,0,932,2,2.0,1,1,0,1,0,0,5,6,46.2357,-119.211,47,0
535,182,850,11,892,2,1.5,0,0,1,0,0,0,4,3,42.6634,-84.5662,22,1
536,35,2500,0,985,3,1.0,0,0,0,0,0,0,1,4,42.3826,-71.04,19,0
537,231,1150,0,800,2,1.0,0,0,0,0,0,0,3,6,41.2005,-73.1688,6,1
538,272,1213,2,1169,4,2.5,1,1,1,0,0,0,0,0,41.1467,-75.4121,38,1
539,81,1540,0,1230,2,2.0,1,1,0,1,0,1,5,1,41.5868,-93.7872,12,0
540,305,1800,3,750,1,1.0,1,1,1,0,0,0,5,0,35.7086,-105.933,32,0
541,373,1595,0,737,1,1.0,0,0,1,0,0,0,2,2,34.2137,-119.196,4,0
542,388,1800,6,1500,4,2.0,0,0,0,0,0,0,5,2,37.2832,-107.88,5,0
543,222,2005,0,953,2,2.0,1,1,1,1,1,0,2,2,36.6893,-121.659,4,0
544,273,899,0,960,2,1.0,1,1,0,0,0,0,1,5,42.8504,-82.4762,22,1
545,43,495,0,750,1,1.0,1,1,0,0,0,0,0,3,46.0146,-112.545,26,1
546,82,475,6,410,1,1.0,0,0,1,0,0,0,0,0,42.3583,-83.1898,22,1
547,39,550,4,425,1,1.0,0,1,1,0,0,0,2,3,46.353,-94.1899,23,1
548,122,1595,10,2128,5,3.0,1,1,0,0,0,0,4,5,29.512,-82.5564,9,0
549,37,699,0,550,0,1.0,1,1,1,0,0,0,2,5,36.9916,-86.4225,17,1
550,270,1000,6,720,3,1.0,0,0,0,0,0,0,4,5,40.1088,-80.5067,38,1
551,37,809,0,900,2,1.0,1,1,1,0,0,0,2,5,36.9918,-86.4232,17,1
552,293,1650,0,882,2,1.0,0,0,0,0,0,0,2,2,38.5483,-121.702,4,0
553,182,990,11,1200,2,1.5,1,1,1,0,0,0,4,0,42.7315,-84.6187,22,1
554,165,818,0,630,1,1.0,1,1,1,0,0,0,5,0,38.7978,-94.483,16,1
555,270,895,0,1459,4,1.0,1,1,1,0,0,0,4,6,40.4322,-80.1021,38,1
556,399,825,0,784,2,2.0,1,1,1,0,0,0,4,5,41.2983,-80.9485,35,1
557,342,600,0,900,2,1.0,0,0,1,0,0,0,0,0,45.3246,-94.5441,23,1
558,42,1300,0,1600,3,1.0,0,0,0,0,0,0,4,1,42.9936,-78.552,34,0
559,135,1000,0,880,1,1.0,0,1,1,0,0,0,3,5,40.1926,-76.6903,38,1
560,108,790,0,563,1,1.0,1,1,1,1,0,0,1,2,42.9877,-83.704,22,1
561,74,775,0,1000,2,2.0,1,1,1,0,0,1,4,5,39.6615,-84.2306,35,1
562,15,1107,0,922,2,1.0,0,0,1,0,0,0,5,5,33.819,-84.6542,10,1
563,102,885,0,600,1,1.0,0,0,0,0,0,0,0,5,64.848,-147.817,0,1
564,196,2646,0,994,2,2.0,1,1,0,1,0,0,5,2,34.1685,-118.375,4,0
565,230,1195,6,700,2,1.0,0,0,0,0,0,0,3,5,43.2219,-70.896,30,1
566,9,1039,0,624,1,1.0,1,1,0,0,0,0,2,5,42.2374,-83.7337,22,1
567,329,475,3,900,1,1.0,0,0,1,0,0,0,5,5,37.664,-80.8678,49,1
568,231,970,0,400,0,1.0,1,1,1,0,0,0,1,5,41.2796,-72.8786,6,1
569,311,1295,0,475,0,1.0,1,1,0,0,0,0,1,6,47.6234,-122.325,47,0
570,47,1785,0,1094,2,2.0,1,1,0,0,0,0,5,5,40.5176,-74.2754,31,0
571,198,725,0,990,2,0.0,1,1,1,0,0,0,0,0,33.5488,-101.929,43,1
572,253,655,0,863,2,1.0,1,1,0,0,0,0,2,5,35.5997,-97.556,36,1
573,67,1270,0,1010,2,2.0,1,1,1,0,0,0,4,3,40.1146,-83.0124,35,0
574,371,800,0,2700,3,1.0,1,0,1,0,0,0,4,0,43.0892,-75.2521,34,1
575,231,1220,0,780,2,1.0,0,0,0,0,0,0,3,6,41.3204,-72.9095,6,1
576,314,1250,0,2200,3,3.0,0,0,0,0,0,0,4,2,32.3161,-93.8881,18,0
577,3,995,0,1300,1,1.0,1,1,1,0,0,0,1,5,42.8178,-73.9416,34,1
578,123,1030,0,924,2,2.0,1,1,0,0,0,0,5,0,29.4404,-95.0979,43,1
579,132,1220,0,1017,2,2.0,1,1,1,0,0,0,4,5,34.8629,-82.339,40,1
580,288,835,0,918,2,1.0,0,0,0,0,0,0,5,5,37.2454,-79.9822,45,1
581,300,1750,0,1026,2,2.0,0,0,1,0,0,0,0,0,32.6807,-117.17,4,0
